Date;Prestation;Code Barre;Contrat;Compte Expediteur;Pays Expediteur;Destinataire;CP Destinataire;Ville Destinataire;Pays Destinataire;Reference;Nombre de colis;Poids;Prix;Supplement;Lot;Facture;Compte facturé;Libellé TVA;CB Initial;Reference 2;Reference 3
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE MONGE AIX ROTONDE        ;13100;AIX EN PROVENCE                    ;FR                                 ;                    ;1;      0.560;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;OBESINOV-POULLOT AMELIE            ;6100;NICE                               ;FR                                 ;                    ;1;      0.760;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA LEGION D'HONNEUR   ;93200;ST DENIS                           ;FR                                 ;                    ;1;      0.620;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE BERTEAUX PILLEUX         ;28100;DREUX                              ;FR                                 ;                    ;1;      4.320;       4.40;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE CHARLEVAL             ;27380;CHARLEVAL                          ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE FLECHON                  ;88500;MIRECOURT                          ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES MAROTS               ;31770;COLOMIERS                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;CENTRE ORTHOPEDIQUE DU COMMINGES   ;31800;SAINT GAUDENS                      ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;SARL MEDICAL'OC                    ;81500;LAVAUR                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU FAUBOURG SAINT PIERRE ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU FAUBOURG              ;57230;BITCHE                             ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA GARE               ;68300;SAINT LOUIS                        ;FR                                 ;                    ;1;      0.450;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE LA MARINE                ;13014;MARSEILLE                          ;FR                                 ;                    ;1;      0.460;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE PRINCIPALE DE BEZONS     ;95870;BEZONS                             ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE BORNAND ROCHET           ;92800;PUTEAUX                            ;FR                                 ;                    ;1;      1.560;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE FROIDEVAUX               ;91230;MONTGERON                          ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE KEREVEUR JULIEN          ;29790;PONT CROIX                         ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE RICHELIEU                ;34300;CAP D'AGDE                         ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE L'AVENUE              ;11130;SIGEAN                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU PARC                  ;3190;ESTIVAREILLES                      ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;SELARL PHARMACIE DU PLACIEUX       ;54600;VILLERS LES NANCY                  ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DUMAINE                  ;71100;CHALON SUR SAONE                   ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE L'ARCHANGE            ;67440;MARMOUTIER                         ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE PAROT                    ;16440;NERSAC                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;GUILLOT LAURENT ETS                ;17000;LA ROCHELLE                        ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE L'ANGLE               ;67000;STRASBOURG                         ;FR                                 ;                    ;1;      0.450;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE BASTIAN FRAN‡OISE        ;57160;MOULINS LES METZ                   ;FR                                 ;                    ;1;      1.800;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA FONTAINE           ;63350;MARINGUES                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES MARAIS SELARL        ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;HARMONIE MEDICALE SERVICE          ;87000;LIMOGES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU CENTRE                ;34980;SAINT GELY DU FESC                 ;FR                                 ;                    ;1;      0.700;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;ACTIV SANTE                        ;54000;NANCY                              ;FR                                 ;                    ;1;      1.800;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES ALOUETTES            ;67300;SCHILTIGHEIM                       ;FR                                 ;                    ;1;      1.550;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;SELAS PHARMACIE DES ARCHIVES       ;75004;PARIS                              ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;SEL MONGE                          ;75005;PARIS                              ;FR                                 ;                    ;1;      0.880;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE NGHIEM                   ;91600;SAVIGNY SUR ORGE                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE D'ARMEVILLE              ;42000;SAINT ETIENNE                      ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE CARLA ET SADOURNY        ;63122;CEYRAT                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE AMBLARD                  ;3500;SAINT POURCAIN SUR SIOULE          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA MINE               ;57700;HAYANGE                            ;FR                                 ;                    ;1;      2.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE MORACE MARIE             ;27000;EVREUX                             ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
04/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE BECHEVILLE            ;78130;LES MUREAUX                        ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
